,Unnamed: 0,Name,A1,A2,B,X1,X2,X3,X4,A1 NumberofProtons,A1 NumberofNeutrons,A1 NumberofShells,A1 SpecificHeat,A1 Density,A1 Ion Radius,A1 FirstIonization,A1 AtomicMass,A1 MeltingPoint,A2 NumberofProtons,A2 NumberofNeutrons,A2 NumberofShells,A2 SpecificHeat,A2 Density,A2 Ion Radius,A2 FirstIonization,A2 AtomicMass,A2 MeltingPoint,B NumberofProtons,B NumberofNeutrons,B NumberofShells,B SpecificHeat,B Density,B Ion Radius,B FirstIonization,B AtomicMass,B MeltingPoint,X1 NumberofProtons,X1 NumberofNeutrons,X1 NumberofShells,X1 SpecificHeat,X1 Density,X1 Ion Radius,X1 FirstIonization,X1 AtomicMass,X1 MeltingPoint,X2 NumberofProtons,X2 NumberofNeutrons,X2 NumberofShells,X2 SpecificHeat,X2 Density,X2 Ion Radius,X2 FirstIonization,X2 AtomicMass,X2 MeltingPoint,X3 NumberofProtons,X3 NumberofNeutrons,X3 NumberofShells,X3 SpecificHeat,X3 Density,X3 Ion Radius,X3 FirstIonization,X3 AtomicMass,X3 MeltingPoint,X4 NumberofProtons,X4 NumberofNeutrons,X4 NumberofShells,X4 SpecificHeat,X4 Density,X4 Ion Radius,X4 FirstIonization,X4 AtomicMass,X4 MeltingPoint
2724,2724,NaRbSnCl2BrF,Na,Rb,Sn,Br,F,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2725,2725,NaRbSnI2BrF,Na,Rb,Sn,Br,F,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2726,2726,NaRbSnF2BrCl,Na,Rb,Sn,Br,Cl,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2727,2727,NaRbSnI2BrCl,Na,Rb,Sn,Br,Cl,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2728,2728,NaRbSnF2BrI,Na,Rb,Sn,Br,I,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2729,2729,NaRbSnCl2BrI,Na,Rb,Sn,Br,I,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2730,2730,NaRbSnCl2IF,Na,Rb,Sn,I,F,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2731,2731,NaRbSnBr2IF,Na,Rb,Sn,I,F,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2732,2732,NaRbSnF2ICl,Na,Rb,Sn,I,Cl,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2733,2733,NaRbSnBr2ICl,Na,Rb,Sn,I,Cl,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2734,2734,NaRbSnF2IBr,Na,Rb,Sn,I,Br,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2735,2735,NaRbSnCl2IBr,Na,Rb,Sn,I,Br,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,50,69,5,0.228,7.29,69.0,7.3439,118.71,505.21,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2736,2736,NaRbPbBr2FCl,Na,Rb,Pb,F,Cl,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2737,2737,NaRbPbI2FCl,Na,Rb,Pb,F,Cl,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2738,2738,NaRbPbCl2FBr,Na,Rb,Pb,F,Br,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2739,2739,NaRbPbI2FBr,Na,Rb,Pb,F,Br,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2740,2740,NaRbPbCl2FI,Na,Rb,Pb,F,I,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2741,2741,NaRbPbBr2FI,Na,Rb,Pb,F,I,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2742,2742,NaRbPbBr2ClF,Na,Rb,Pb,Cl,F,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2743,2743,NaRbPbI2ClF,Na,Rb,Pb,Cl,F,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2744,2744,NaRbPbF2ClBr,Na,Rb,Pb,Cl,Br,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2745,2745,NaRbPbI2ClBr,Na,Rb,Pb,Cl,Br,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2746,2746,NaRbPbF2ClI,Na,Rb,Pb,Cl,I,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2747,2747,NaRbPbBr2ClI,Na,Rb,Pb,Cl,I,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2748,2748,NaRbPbCl2BrF,Na,Rb,Pb,Br,F,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2749,2749,NaRbPbI2BrF,Na,Rb,Pb,Br,F,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2750,2750,NaRbPbF2BrCl,Na,Rb,Pb,Br,Cl,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2751,2751,NaRbPbI2BrCl,Na,Rb,Pb,Br,Cl,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2752,2752,NaRbPbF2BrI,Na,Rb,Pb,Br,I,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2753,2753,NaRbPbCl2BrI,Na,Rb,Pb,Br,I,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2754,2754,NaRbPbCl2IF,Na,Rb,Pb,I,F,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2755,2755,NaRbPbBr2IF,Na,Rb,Pb,I,F,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2756,2756,NaRbPbF2ICl,Na,Rb,Pb,I,Cl,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2757,2757,NaRbPbBr2ICl,Na,Rb,Pb,I,Cl,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2758,2758,NaRbPbF2IBr,Na,Rb,Pb,I,Br,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2759,2759,NaRbPbCl2IBr,Na,Rb,Pb,I,Br,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,82,125,6,0.129,11.3,119.0,7.4167,207.2,600.75,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2760,2760,NaRbBaBr2FCl,Na,Rb,Ba,F,Cl,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2761,2761,NaRbBaI2FCl,Na,Rb,Ba,F,Cl,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2762,2762,NaRbBaCl2FBr,Na,Rb,Ba,F,Br,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2763,2763,NaRbBaI2FBr,Na,Rb,Ba,F,Br,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2764,2764,NaRbBaCl2FI,Na,Rb,Ba,F,I,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2765,2765,NaRbBaBr2FI,Na,Rb,Ba,F,I,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2766,2766,NaRbBaBr2ClF,Na,Rb,Ba,Cl,F,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2767,2767,NaRbBaI2ClF,Na,Rb,Ba,Cl,F,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2768,2768,NaRbBaF2ClBr,Na,Rb,Ba,Cl,Br,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2769,2769,NaRbBaI2ClBr,Na,Rb,Ba,Cl,Br,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2770,2770,NaRbBaF2ClI,Na,Rb,Ba,Cl,I,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
2771,2771,NaRbBaBr2ClI,Na,Rb,Ba,Cl,I,Br,Br,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
2772,2772,NaRbBaCl2BrF,Na,Rb,Ba,Br,F,Cl,Cl,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
2773,2773,NaRbBaI2BrF,Na,Rb,Ba,Br,F,I,I,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
2774,2774,NaRbBaF2BrCl,Na,Rb,Ba,Br,Cl,F,F,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,37,48,5,0.363,1.53,152.0,4.1771,85.468,312.79,56,81,6,0.204,3.59,135.0,5.2117,137.327,1002.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
